GAR_max,GAR_mean,GAR_median,GAR_sd,WAR_max,WAR_mean,WAR_median,WAR_sd
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-7.899999999999999,2.07987117552335,1.6,-0.28246958619360907,-1.4999999999999996,0.39838969404186797,0.3,-0.04771640570992153
7.800000000000001,1.2237142857142858,1.5999999999999999,1.6156238682539668,1.4999999999999996,0.22199999999999998,0.35,0.3138546718662314
9.099999999999998,0.9248677248677244,-0.7000000000000002,2.823388394859922,1.7000000000000002,0.18478835978835972,-0.10000000000000003,0.5260966977252268
5,-0.21666666666666634,-1.15,1.2806091146702494,0.9000000000000001,-0.04545454545454547,-0.25,0.23597789026957283
23.9,1.5663333333333336,-2,5.849871215976423,4.6,0.2898333333333334,-0.39999999999999997,1.1326724362702374
-6,0.37056856187290954,2.5500000000000003,-1.8793814700704239,-1.2000000000000002,0.07173913043478264,0.45,-0.3711449407107248
2.299999999999997,1.430238726790451,0.15000000000000013,0.5337882655654722,0.40000000000000036,0.27586206896551724,0.04999999999999999,0.10145396727940081
-2.5,-1.7178571428571427,0.6,-1.1863444193231176,-0.5,-0.3285714285714285,0.15000000000000002,-0.23249236919049365
-0.3000000000000007,1.7677018633540373,0.8999999999999999,0.6567275354882804,-0.10000000000000009,0.3498447204968944,0.19999999999999996,0.11532078526765122
14.9,1.369047619047619,0.3500000000000001,2.9722628032591514,2.8,0.25,0.04999999999999999,0.5626045627258169
16.699999999999996,2.145931034482759,-0.19999999999999996,4.759694643075515,3.2,0.41986206896551725,0,0.9235841658459076
-0.8999999999999986,0.24230769230769234,2.35,-0.5162992411346377,-0.20000000000000018,0.050000000000000044,0.45,-0.10278185661656747
4.899999999999999,0.8642857142857139,0.2999999999999998,1.5189916222716793,0.8999999999999995,0.1607142857142857,0.04999999999999999,0.27890336230338275
15.399999999999999,1.2580000000000005,1.4,3.929191824525234,3,0.2440000000000001,0.3,0.7691166088329107
12.299999999999997,0.9722857142857149,-0.8999999999999999,3.298049759165531,2.4000000000000004,0.19400000000000006,-0.15000000000000002,0.6423852516154607
3.599999999999998,1.5090659340659345,0.6000000000000005,1.5239446171490814,0.7000000000000002,0.28956043956043953,0.10000000000000003,0.27679733044308197
6.100000000000001,3.359310344827586,1.3,2.244984029192345,1.2000000000000002,0.6260689655172413,0.30000000000000004,0.41232252175397077
-1.9999999999999982,0.911063218390805,-0.7999999999999998,3.062651192342498,-0.3999999999999999,0.1617816091954023,-0.09999999999999998,0.5654980487834514
8.3,1.484605911330049,-0.20000000000000018,0.8588596562674846,1.6,0.26416256157635465,-0.04999999999999999,0.1675969630639046
1.4000000000000021,2.347431302270013,1.4999999999999998,1.3314033073315548,0.30000000000000027,0.43440860215053767,0.30000000000000004,0.25294769383690485
14.299999999999999,2.9517857142857142,4.35,3.318108415147612,2.6,0.5458333333333334,0.8,0.6014051063789257
5.5,0.9925287356321841,1.15,1.4267860428197459,0.9999999999999998,0.1795977011494253,0.25000000000000006,0.2733550276580874
0.9999999999999982,0.41153846153846185,0.44999999999999996,-0.5060750094626547,0.20000000000000018,0.07307692307692315,0.09999999999999998,-0.09553334672440972
3.8000000000000007,1.9338196286472153,0.5000000000000004,2.37998123391304,0.7000000000000002,0.3572944297082228,0.15000000000000002,0.4361446656627751
-2.8000000000000007,-0.25172413793103443,-1.2999999999999998,0.942184790744971,-0.5,-0.04137931034482756,-0.2,0.16454825411374596
9.7,4.21733870967742,4.9,2.122624815540827,1.8000000000000003,0.7885752688172043,0.9500000000000001,0.3909337933227146
-1.3999999999999986,0.6743589743589742,1.2999999999999998,0.3138782829717055,-0.30000000000000027,0.1301282051282051,0.25000000000000006,0.06513808457411807
3.700000000000003,1.1379310344827585,0.3999999999999999,0.8423330053585829,0.7000000000000002,0.2068965517241379,0.10000000000000003,0.1582131236579215
11.5,2.7201923076923076,3.95,2.5220467203093895,2.1,0.5092948717948718,0.75,0.4619275553865594
6.799999999999997,2.2314655172413795,3.4000000000000004,2.494580434286889,1.2000000000000002,0.4173850574712644,0.65,0.45040538741046743
13.499999999999998,1.886774193548387,-0.2999999999999998,2.3338426908389938,2.6,0.3562365591397849,-0.04999999999999999,0.4456817537400184
5.300000000000001,-0.43918269230769225,-0.10000000000000009,0.11720690167526282,0.9999999999999996,-0.07788461538461544,5.551115123125783e-17,0.02135785163813475
-2.4000000000000004,-0.004461538461538073,-0.7999999999999998,-1.1832689664447793,-0.3999999999999999,-0.0032307692307692593,-0.19999999999999996,-0.2177987868906327
11.8,-0.19128571428571428,-1.6,2.011429998138227,2.3,-0.02757142857142858,-0.35,0.3925621888624782
9,0.5401856763925732,1,1.9276091285305172,1.6999999999999997,0.11034482758620684,0.24999999999999997,0.37013680870606114
6.5,2.0725714285714285,0.75,1.2172305092252174,1.1999999999999997,0.3887142857142857,0.15000000000000002,0.22784922268407892
8.3,0.7124668435013262,-1.4499999999999997,1.830870603575371,1.5999999999999996,0.13527851458885942,-0.25000000000000006,0.3657759079665184
-11,-1.5628571428571427,-0.5999999999999999,-2.356795916147077,-2.1,-0.29742857142857143,-0.10000000000000003,-0.4392729665644569
8.1,0.7507142857142854,0.30000000000000027,0.3951165085151658,1.6,0.13976190476190475,0,0.07921274506169618
-3.5999999999999996,-0.0038461538461538325,1.4,0.033318686144187204,-0.7000000000000002,0.0038461538461538325,0.3,0.007865204132826875
-0.5,-0.9315384615384614,-0.4999999999999998,0.16755267021043352,-0.10000000000000009,-0.17600000000000005,-0.050000000000000044,0.0371771503497933
-2.6000000000000014,1.0853793103448277,1,-0.29648270034785007,-0.5,0.2004137931034483,0.2,-0.05841743483564232
6.1,0.882307692307692,-0.19999999999999973,0.3285734043031807,1.2000000000000002,0.15871794871794875,-0.04999999999999999,0.06183247290947813
-0.8999999999999986,-2.2555384615384613,-0.8,-0.5572107870617549,-0.19999999999999973,-0.42800000000000005,-0.15000000000000002,-0.11133661307276488
2.6999999999999993,2.151692307692308,1,1.5600522187593215,0.49999999999999956,0.4126153846153846,0.2,0.30199636682085607
4.6,0.6344827586206896,0.40000000000000013,0.4124753410378581,0.7999999999999998,0.11724137931034478,0.1,0.06952456362259918
2.5,0.1390572390572391,-0.5499999999999998,2.47817015999387,0.5,0.03215488215488216,-0.09999999999999998,0.4704956374183886
-0.20000000000000107,0.3885925925925928,-1,0.7321848266397524,-0.10000000000000009,0.07437037037037031,-0.19999999999999996,0.13733109694123236
-5.800000000000001,-2.559096774193548,-2,-1.5075861117680223,-1.0999999999999996,-0.47883870967741937,-0.4,-0.2931294134806548
-7.400000000000002,-1.3007662835249043,-3.4,0.6010420670749719,-1.4000000000000004,-0.23371647509578553,-0.6,0.11214362612120898
-2.6000000000000014,0.36521164021164054,2.05,0.29258029978785505,-0.5,0.06825396825396823,0.4,0.05490244901478292
7.400000000000002,2.1574074074074074,1.2499999999999996,1.6089914900311895,1.4000000000000001,0.40740740740740744,0.25,0.3071315592667132
10.2,-2.4980186480186477,-4.65,3.3136787538960277,1.9,-0.47995337995338,-0.85,0.6207450612654899
-5.6,-2.5237241379310342,-1.2999999999999998,-1.7512095262241436,-1.0999999999999996,-0.4757241379310345,-0.3,-0.34475147281864693
6.299999999999999,0.49490909090909074,-0.14999999999999947,2.231566478004872,1.2000000000000002,0.10963636363636364,0,0.4234257618031275
5.699999999999999,-0.6088859416445622,-3.45,2.3750742704766603,1.1,-0.12175066312997351,-0.65,0.4517496420537024
1.0999999999999979,-0.3240740740740735,0.050000000000000266,0.9551056058654499,0.19999999999999973,-0.05555555555555558,0.050000000000000044,0.1851788516111874
-8.9,-2.1759999999999997,-0.10000000000000009,-1.7964439474734437,-1.6999999999999997,-0.42000000000000004,-0.09999999999999998,-0.34603279562802747
0.5,-0.8155810983397194,-3.5,-0.309682691703391,0.10000000000000009,-0.1559386973180077,-0.7000000000000001,-0.06007649157274031
5.6,0.21434482758620677,-1.7999999999999998,1.4639316259806305,1.1,0.051172413793103444,-0.30000000000000004,0.28216237795015864
-5.399999999999999,0.7571428571428571,0.7000000000000002,-0.9068722419583182,-1,0.15109890109890112,0.15000000000000002,-0.1781450736971527
4.399999999999999,1.0710144927536227,-1.25,0.7577120312381682,0.8999999999999999,0.2088768115942028,-0.30000000000000004,0.14555518772353904
-3.4000000000000004,-1.2378494623655913,-1.0499999999999998,-1.2693474774210944,-0.6000000000000001,-0.2518279569892473,-0.24999999999999997,-0.23457373373479307
1.7000000000000028,0.5075123152709358,-1.25,0.5349902413591945,0.2999999999999998,0.1071428571428571,-0.2500000000000001,0.09265423050172816
-4.599999999999998,0.36883780332056215,1.5,-1.2669777731739016,-0.8999999999999995,0.07266922094508299,0.30000000000000004,-0.24273000185464455
-1,-0.9961538461538466,-0.9499999999999997,-0.7979909590631395,-0.20000000000000018,-0.19999999999999996,-0.2,-0.16465865176063677
-0.8000000000000007,-1.3424876847290643,-1,-1.3171407660778867,-0.20000000000000018,-0.2637931034482759,-0.2,-0.27728154902989366
-2.3000000000000007,-1.077179487179487,0.9500000000000002,-0.3276218578469834,-0.5,-0.21282051282051284,0.1499999999999999,-0.06519074587809559
-3.3000000000000007,-1.5956521739130438,-2.3,-1.489966969864298,-0.6000000000000001,-0.32157190635451505,-0.45,-0.29368056533458553
3.3999999999999986,1.008809523809524,2.6,-0.21497329880320049,0.7000000000000002,0.18619047619047624,0.5000000000000001,-0.02659445729780585
-6.399999999999999,0.36737891737891726,1.05,-1.040822310159144,-1.2999999999999998,0.0767806267806268,0.15,-0.20485292377140896
0.40000000000000213,-1.7370114942528736,-2.4000000000000004,-0.2172425784337948,0.09999999999999964,-0.34712643678160915,-0.4499999999999999,-0.03994824424988752
-3.5,-0.17333333333333334,0.5500000000000003,-1.7108674690466552,-0.6000000000000001,-0.04128205128205131,0.10000000000000003,-0.320630161619037
-6.399999999999999,-1.0621966794380588,0.7,-2.252040664228601,-1.2999999999999998,-0.2100893997445722,0.1,-0.444543163870609
-8.2,0.021481481481481435,1.3499999999999999,-1.2152916210163527,-1.6999999999999997,0.010370370370370363,0.24999999999999997,-0.24895055314483305
5.9,1.3362179487179489,0.09999999999999987,1.9929558504830354,1.0999999999999999,0.2669871794871795,0.04999999999999999,0.3879578258442864
3.1999999999999993,1.6509578544061303,1.4000000000000001,0.9615073559595229,0.6999999999999997,0.32260536398467426,0.2,0.20308650704615677
0.5,0.5490028490028491,0.44999999999999996,-0.04383387032656305,0.10000000000000009,0.12435897435897436,0.15000000000000002,-0.004149889830304843
-8.1,-0.76,0.6000000000000001,-1.4337786515712097,-1.5999999999999999,-0.136,0.1,-0.2918118872267118
7.1,0.7365217391304348,1.2,1.4714330619641283,1.4,0.15513043478260868,0.3,0.2868878479412307
-6.5,-0.10507692307692307,0.8499999999999999,-1.1441489686929756,-1.2000000000000002,-0.026000000000000023,0.09999999999999998,-0.2120752471120938
-1.700000000000001,-0.3481538461538465,-0.9,-0.05468806389361447,-0.2999999999999998,-0.07892307692307693,-0.19999999999999998,-0.005426460413880618
-1.0999999999999996,-0.17499999999999982,1.4000000000000004,-1.7628928984257,-0.19999999999999973,-0.033333333333333326,0.30000000000000004,-0.32985797243295156
6.1,1.6274535809018569,0.5999999999999999,2.6487968402732296,1.1999999999999997,0.3409814323607427,0.09999999999999998,0.5319180905236698
-1.5999999999999996,0.1230769230769233,-0.25,-0.6449609126422748,-0.30000000000000004,0.03369230769230769,-0.04999999999999999,-0.13062095727463663
1.5999999999999996,1.324521739130435,2.0999999999999996,0.5337046468401585,0.2999999999999998,0.26313043478260867,0.39999999999999997,0.10838379320134595
-0.9000000000000004,0.6188333333333329,-0.20000000000000018,-0.09990040126506639,-0.10000000000000009,0.11466666666666664,-0.04999999999999999,-0.011564611194967656
5.300000000000001,1.0653846153846154,0.2999999999999998,1.533224329733172,0.9999999999999998,0.22015384615384614,0.09999999999999998,0.30522406920771217
6,0.38568840579710173,1.6,0.3457742643967965,1.1,0.07246376811594202,0.35,0.07011144254223156
8.4,1.3565217391304347,1.7999999999999998,1.2799312762428707,1.5999999999999999,0.26313043478260867,0.39999999999999997,0.2562619513101174
1.9000000000000021,2.3923076923076927,3.000000000000001,0.09986500052201386,0.40000000000000036,0.4843406593406593,0.55,0.033053556423145114
3.8999999999999986,0.738697318007663,0.7,0.5509964729111614,0.7999999999999998,0.14367816091954022,0.10000000000000003,0.10833143632277031
9.599999999999998,-1.114823529411765,-3.5999999999999996,3.7605779819337353,1.9,-0.2104705882352942,-0.65,0.7451318836189029
-2.1999999999999993,-0.6786153846153846,-0.7999999999999998,-0.8617728481649172,-0.3999999999999999,-0.1304615384615384,-0.19999999999999996,-0.1612957865191229
2.5,-0.22870370370370363,-2.05,1.8189784331460839,0.5,-0.029629629629629672,-0.39999999999999997,0.3559759022855187
0.9000000000000021,0.015500000000000291,-0.3500000000000001,0.6030609323507692,0.10000000000000009,0.012166666666666659,-0.050000000000000044,0.12126969737115245
-2.200000000000003,1.4992877492877494,1.8499999999999999,-0.3168288913632873,-0.40000000000000036,0.283048433048433,0.3,-0.05559241573369733
-1.6000000000000014,1.7849999999999997,0.9500000000000002,0.8796150088941825,-0.2999999999999998,0.3446666666666667,0.14999999999999997,0.18569240771919104
2.3000000000000007,3.0534188034188037,3.250000000000001,1.1543593155713312,0.5,0.614102564102564,0.6000000000000001,0.2289878877012439
7.199999999999999,0.5757918552036196,-0.9000000000000001,2.6734238745887593,1.4,0.11199095022624428,-0.15000000000000002,0.5269763315055005
1.1999999999999993,1.6754629629629627,0.3500000000000001,1.258131704347944,0.2999999999999998,0.3328703703703705,0.050000000000000044,0.24802271666468712
-1.1000000000000014,0.34351851851851833,-0.44999999999999996,0.3410719119585144,-0.20000000000000018,0.05740740740740735,-0.15000000000000002,0.07441698706133448
-0.8999999999999986,-0.4764957264957266,-0.30000000000000004,-0.12261993971550034,-0.19999999999999973,-0.09487179487179487,-5.551115123125783e-17,-0.019305890171752882
-3.8000000000000007,2.1374999999999997,1.7000000000000002,0.41163153150848864,-0.7000000000000002,0.4125000000000001,0.3,0.07657527960867538
5.800000000000001,0.6096153846153847,0.5499999999999998,0.7440260902425289,1.1,0.1217948717948718,0.14999999999999997,0.14055926687938913
-5.100000000000001,-1.365456989247312,-1.1999999999999997,-1.0688603536805363,-1.1,-0.26572580645161287,-0.25,-0.2158413933764799
0.8999999999999986,1.3017777777777781,0.10000000000000009,0.794939192327587,0.09999999999999964,0.24059259259259258,0,0.15359413049103332
-4.899999999999999,1.4718681318681317,3.05,-0.5625808421714797,-1,0.2801098901098901,0.65,-0.11420836432943127
0.6999999999999993,1.8011705685618726,2.9499999999999997,0.5072182955133187,0.19999999999999973,0.34163879598662206,0.55,0.10807418075360342
7.500000000000002,0.12503192848020372,-0.6000000000000001,2.347231296817,1.4999999999999996,0.022094508301404914,-0.20000000000000007,0.46241972965802436
6.9,2.173219373219373,4.05,1.2932615800976395,1.3000000000000003,0.42364672364672373,0.8,0.24980833116608658
-4.799999999999999,-0.06818181818181834,-0.7,-0.5542822470803346,-0.8999999999999999,-0.03170995670995669,-0.2,-0.10587010356857784
-5.900000000000002,-1.068923076923077,-0.6000000000000001,-2.13195756699026,-1.1999999999999997,-0.19861538461538453,-0.10000000000000003,-0.4307406714269032
-2,-2.3852903225806457,-1.6,-1.9944419771297754,-0.3999999999999999,-0.45122580645161287,-0.3,-0.40161562035911247
-1.8999999999999986,-1.2973244147157188,-1.3499999999999996,-0.7566548991383115,-0.3999999999999999,-0.24933110367892974,-0.25,-0.14475414520823715
-1.5,-1.6333333333333337,-2.4,-0.037741448538923805,-0.30000000000000027,-0.31481481481481477,-0.5,-0.008628420625488076
-4.500000000000002,-1.395104895104895,-1,-1.7978214386762401,-0.8999999999999999,-0.277039627039627,-0.2,-0.360177857862116
-4.199999999999999,-1.2778461538461543,1.0499999999999998,-2.063891992504618,-0.7999999999999998,-0.2364615384615384,0.25,-0.4145189298645867
0.5,-0.7218855218855218,-0.3999999999999999,-0.048440143123004376,0.10000000000000009,-0.15723905723905723,-0.09999999999999998,-0.007192605521846529
5.4,1.8202962962962967,1.2000000000000002,2.122757047452577,1,0.33318518518518514,0.2,0.4276132718220591
8.3,0.8825268817204299,0.050000000000000266,1.7058022376132875,1.6,0.16733870967741937,0,0.3483757807569563
0.3000000000000007,3.188244766505636,3.3,0.9141890025278565,0,0.62431561996779394,0.6000000000000001,0.17264937015832005
6.400000000000002,2.141987179487179,1.4499999999999997,1.0675422240412793,1.1999999999999997,0.4294871794871795,0.25000000000000006,0.2112729277194172
-5,1.565032258064516,1.5,-0.42109970260085117,-1,0.3181935483870967,0.29999999999999993,-0.0861856370647831
-1,-0.1732173913043482,0.2999999999999998,-1.0032875661206395,-0.20000000000000018,-0.017043478260869604,0.10000000000000009,-0.18768681194983505
3.700000000000003,1.7096470588235295,2.25,1.055089413889183,0.7000000000000002,0.3351764705882353,0.45,0.20547825470777326
-4.199999999999999,-1.5813186813186815,-0.14999999999999947,-0.6573012861365672,-0.8000000000000003,-0.32005494505494503,-0.04999999999999999,-0.13091403370526256
0.3000000000000007,-0.6384615384615384,-1.15,-0.888451681099971,0,-0.12692307692307703,-0.20000000000000007,-0.19015236096154386
1.5999999999999996,1.8039855072463769,2.25,0.5965331573597492,0.30000000000000027,0.3516304347826087,0.4,0.12236494804122011
4.400000000000002,0.6171215880893302,-0.7000000000000002,0.8455479667665831,0.7999999999999998,0.12196029776674944,-0.1499999999999999,0.16772705880556193
-5.900000000000002,0.19999999999999973,1.4,-0.6629108418674363,-1.1,0.051999999999999935,0.30000000000000004,-0.13037116013408456
2.5,-0.5038461538461538,0.25000000000000044,1.7961415001388525,0.5,-0.09999999999999998,0.050000000000000044,0.35355843021260247
1.799999999999999,-0.3666199158485277,-0.7999999999999998,0.36694394681640485,0.3999999999999999,-0.06493688639551198,-0.10000000000000009,0.07371141929654712
-0.7999999999999972,-0.4426153846153844,-0.3500000000000001,-2.221779438648343,-0.20000000000000018,-0.08676923076923082,-0.050000000000000044,-0.4442985223853848
-6.199999999999999,0.19441687344913117,0.6499999999999999,-2.5601549776454995,-1.2000000000000002,0.043424317617865915,0.1499999999999999,-0.5131606144082606
2.5999999999999996,-0.28215488215488227,-0.19999999999999996,-0.35083924155614454,0.5,-0.04579124579124583,0,-0.06791023889394265
-2.6000000000000014,-1.476851851851852,-0.6999999999999997,-0.8134437335767251,-0.5,-0.274537037037037,-0.10000000000000003,-0.17079683601407325
7.1,3.2117056856187296,4.25,0.16530088048543856,1.4,0.620066889632107,0.8500000000000001,0.038530256121497075
3.9000000000000004,-0.551747311827957,-1.3000000000000003,0.5728803493399317,0.6999999999999997,-0.10631720430107527,-0.19999999999999996,0.10357867148620503
-4,-0.4835543766578252,2.25,-0.6909632755860722,-0.7999999999999998,-0.09297082228116715,0.35,-0.13349899722826508
8.8,1.436270753512133,-1.2000000000000002,2.7429863453741428,1.6999999999999997,0.27088122605363996,-0.29999999999999993,0.5264023777462709
-5.5,-1.348809523809524,-1.8000000000000003,-0.8501244854935264,-1,-0.2708333333333333,-0.35000000000000003,-0.15514037566522743
17.400000000000002,0.3524615384615388,-0.4999999999999998,1.9525763990912317,3.4,0.07246153846153847,-0.15000000000000002,0.36719743605145316
4.299999999999999,-0.7101851851851855,-0.19999999999999996,0.8695067414466369,0.7999999999999998,-0.12268518518518523,0,0.14865171018841405
0.3999999999999986,2.6573632538569427,4.199999999999999,-0.8255474060014301,0.10000000000000009,0.5093969144460028,0.8,-0.15104601650233063
-1.700000000000001,0.49821200510855634,1.7,-0.5475815446698293,-0.3999999999999999,0.09463601532567045,0.29999999999999993,-0.11532174283220098
-18.8,-1.2206043956043957,-0.7,-2.889267179516695,-3.6,-0.23846153846153845,-0.14999999999999997,-0.5574474141846886
-0.3999999999999986,1.0690860215053766,0.7999999999999998,0.11924506164364068,-0.10000000000000009,0.20201612903225807,0.2,0.03099016420394518
-3.0999999999999996,-1.4080049261083745,-0.7,-0.7163411894400733,-0.6000000000000001,-0.2775862068965517,-0.2,-0.14597212427417294
2.4000000000000004,0.20155728587319244,0.5999999999999999,0.87394082127192,0.3999999999999999,0.03692992213570634,0.09999999999999998,0.15738816378889697
-4.699999999999999,2.2808888888888887,0.2999999999999998,0.7299263778937508,-0.7999999999999998,0.4026666666666666,0.09999999999999998,0.1329927016333705
-1.6000000000000014,-0.3767272727272726,-1.3999999999999995,-0.2719595854429775,-0.30000000000000027,-0.06181818181818188,-0.19999999999999996,-0.0504690991285639
-5.4,0.06593103448275839,1.4,0.7825688253189718,-1,0.01875862068965517,0.2,0.13071337653531845
-12.299999999999999,-0.16638795986622057,0.4500000000000002,-2.798999030270605,-2.2,-0.02809364548494986,0.09999999999999998,-0.4931248566450457
-0.1999999999999993,1.0189560439560439,-0.7000000000000002,0.16206001404987624,0,0.18736263736263736,-0.15000000000000002,0.034427676975268384
-3.299999999999999,0.8773504273504278,2,-1.3927461594406338,-0.6000000000000001,0.15854700854700854,0.35,-0.2536526695422805
1,2.0016726403823184,2.3999999999999995,0.0638922285548853,0.19999999999999973,0.35627240143369177,0.39999999999999997,0.012883857913107422
1.5,-1.8869230769230767,-3.7,1.6276156257423198,0.30000000000000027,-0.33205128205128204,-0.7,0.30453099850141585
2.5,1.9616161616161616,1.0999999999999996,1.3188750651956207,0.40000000000000036,0.3484848484848485,0.19999999999999996,0.2325047886448064
-1.1999999999999993,-1.6143076923076922,0.25,0.4692023854723315,-0.30000000000000027,-0.2793846153846154,0,0.06878386163995209
3.299999999999999,-0.9235042735042738,-3.1500000000000004,1.014293974799477,0.6000000000000001,-0.1547008547008547,-0.55,0.18641237857589377
7.9,1.3860398860398866,0.49999999999999956,1.1930870201123094,1.5,0.24572649572649574,0.050000000000000044,0.22477498653519756
7.1,3.560888888888889,0.7999999999999998,1.6267247496466526,1.3000000000000003,0.6306666666666667,0.19999999999999996,0.2948357138495703
-4.9,0.9259259259259256,1.1000000000000005,-0.8729304763014722,-0.8999999999999999,0.16666666666666663,0.20000000000000007,-0.16055379012381554
7.9,2.1349629629629634,1.0999999999999996,4.6662095683380755e-5,1.5,0.3751111111111111,0.19999999999999996,0.011168432931753292
5.399999999999999,4.3398260869565215,3.1999999999999997,0.759461889912254,0.8999999999999999,0.7504347826086957,0.6,0.13245685387928408
-0.10000000000000142,-1.258,-2.1999999999999997,0.60262160772103,0,-0.21266666666666667,-0.44999999999999996,0.09825799267436941
-14.899999999999999,-1.4913333333333334,0.10000000000000009,-3.189354691990037,-2.6000000000000005,-0.25000000000000006,0.050000000000000044,-0.5625859353804757
6.799999999999999,1.4983974358974357,2.9499999999999997,1.0074869527842285,1.2000000000000002,0.2676282051282052,0.49999999999999994,0.17359167535659636
1.4000000000000021,1.5639999999999996,0.5,0.7555618766179917,0.20000000000000018,0.28400000000000003,0.09999999999999998,0.11328245181983876
2.6999999999999993,1.1073846153846159,1.0999999999999996,1.6116764841634925,0.40000000000000036,0.18261538461538462,0.20000000000000007,0.27087100339163717
-5.599999999999998,0.8233173076923077,1.2000000000000002,-1.3812805010786464,-0.8999999999999999,0.1439903846153846,0.19999999999999998,-0.23609121147412748
-10.599999999999998,-0.501851851851852,-0.7999999999999998,-2.7432068280547295,-1.9000000000000001,-0.0893518518518519,-0.20000000000000007,-0.47665394737262745
1.8999999999999986,-0.3180000000000005,-0.7999999999999998,0.5163749812586982,0.30000000000000027,-0.05666666666666664,-0.15000000000000002,0.09037719738382477
-3.5999999999999996,-0.4587692307692306,0.9500000000000002,-1.3584580801228614,-0.5999999999999999,-0.0715384615384615,0.2,-0.24231803550886388
2.5,2.1508101851851853,3.6999999999999997,0.4356300059467779,0.5,0.37789351851851855,0.7000000000000001,0.07422544702501854
2.1000000000000014,1.5000000000000004,1.1,1.696482269766915,0.30000000000000027,0.252,0.20000000000000007,0.2828857265489684
4.799999999999999,1.1592307692307693,0.4500000000000002,1.6843565908828593,0.8000000000000003,0.2117948717948719,0.04999999999999999,0.286614117472196
-1.8999999999999986,0.8068148148148149,0.20000000000000018,0.5942939320501308,-0.3999999999999999,0.12948148148148142,0,0.10017938811842786
-2,0.004814814814814383,-2.6999999999999997,0.4616947854015736,-0.3999999999999999,0.004814814814814827,-0.55,0.07747371516841972
