Fenwick,Fenwick_Last20,Corsi_Last20,SOG_Last20,GoalsPercentage_Last20,MissesPercentage_Last20,BlocksPercentage_Last20,HitsPercentage_Last20
6.989999999999995,5.189999999999998,3.4100000000000037,4.6200000000000045,6.310000000000002,5.990000000000002,-1.7900000000000063,7.419999999999995
-0.6200000000000045,-3.480000000000004,-1.009999999999998,-3.8100000000000023,-9.79,-4.350000000000001,9.25,-6.030000000000001
-3.4599999999999937,3.8800000000000026,1.6999999999999957,1.4500000000000028,4.109999999999999,8.740000000000002,-5.469999999999999,9.990000000000002
-3.6600000000000037,-5.329999999999998,-1.9500000000000028,-4.039999999999999,-5.82,-8.79,8.410000000000004,-3.6799999999999997
7.6199999999999974,9.969999999999999,6.1199999999999974,11.079999999999998,17.940000000000005,8.400000000000006,-6.43,-5.850000000000001
4.910000000000004,0.75,0.3999999999999986,0.17999999999999972,-3.3599999999999994,4.790000000000006,-0.9600000000000009,8.100000000000001
-1.2199999999999989,-0.12000000000000455,-0.29999999999999716,-1.5300000000000011,-0.6099999999999994,2.710000000000001,-1.1299999999999955,-1.9200000000000017
-2.539999999999999,0.22999999999999687,2.1299999999999955,0.5399999999999991,4.439999999999998,-0.030000000000001137,7.060000000000002,4.1299999999999955
6.939999999999998,3.75,2.6700000000000017,1.25,0.14000000000000057,9.280000000000001,-0.1600000000000037,7.8699999999999974
-1.4300000000000068,-5.5,-2.509999999999998,-4.039999999999999,-9.340000000000003,-8.560000000000002,8.509999999999998,-4.219999999999999
0.8599999999999994,2.3400000000000034,0.740000000000002,5.880000000000003,12.600000000000001,-4.799999999999997,-4.490000000000002,-4.640000000000001
4.32,3.0500000000000043,0.7999999999999972,2.030000000000001,3.509999999999998,6.840000000000003,-6.990000000000002,13.800000000000004
-1.5200000000000031,-1.9299999999999997,-1.1899999999999977,-3,-4.520000000000003,0.7299999999999969,2.719999999999999,3.8900000000000006
2.1599999999999966,1.980000000000004,0.7999999999999972,4.170000000000002,10.89,-2.0899999999999963,-3.0900000000000034,0.6000000000000014
-2.3700000000000045,-4.25,-1.8200000000000003,-3.039999999999999,-1.7899999999999991,-6.469999999999999,7.43,-4.350000000000001
2.3100000000000023,4.68,2.7099999999999937,7.410000000000004,14.21,-1.5,-2.4099999999999966,-8.07
2.4399999999999977,5.670000000000002,4.530000000000001,4.07,2.5,6.240000000000002,0.4099999999999966,-1.5600000000000023
-2.200000000000003,-5.710000000000001,-2.25,-10.199999999999996,-14.909999999999997,2.3599999999999994,7.810000000000002,1.7899999999999991
6.039999999999999,9.259999999999998,4.8799999999999955,10.440000000000005,13.089999999999996,5.329999999999998,-8.519999999999996,-0.259999999999998
9.049999999999997,10.799999999999997,7.690000000000005,11.239999999999995,9.170000000000002,10.329999999999998,-5.439999999999998,-8.519999999999996
3.1999999999999957,-4.43,-4.049999999999997,-5.539999999999999,-9.660000000000004,-3.0700000000000003,-4.57,6.479999999999997
0.0800000000000054,2.269999999999996,-0.6499999999999986,6.859999999999999,11.36,-6,-10.360000000000007,-0.6799999999999997
-1.5900000000000034,-8.280000000000001,-7.25,-9.82,-14.64,-5.399999999999999,-2.950000000000003,-3.1199999999999974
0.9399999999999977,-3.520000000000003,-2.0700000000000003,-4.8899999999999935,-6.209999999999994,-2.960000000000001,1.7100000000000009,-10.600000000000001
-3.3699999999999974,-7.289999999999999,-4.839999999999996,-11.740000000000002,-18.879999999999995,1.259999999999998,2.9499999999999957,2.6499999999999986
5.589999999999996,-0.5600000000000023,-2.1099999999999994,-2.280000000000001,-9.560000000000002,3.6300000000000026,-8.170000000000002,-8.269999999999996
1.8499999999999943,-2.8699999999999974,-1.6799999999999997,-3.1000000000000014,-5.289999999999999,-2.799999999999997,1.4200000000000017,13.729999999999997
-1.5799999999999983,-5.109999999999999,-3.3500000000000014,-4.079999999999998,-1.8999999999999986,-6.75,2.25,-5.520000000000003
4.82,4.229999999999997,3.719999999999999,3.8699999999999974,2.3999999999999986,5.829999999999998,0.7000000000000028,-11.989999999999995
0.0799999999999983,-3.6499999999999986,-4.199999999999996,-4.780000000000001,-5.829999999999998,-0.4299999999999997,-7.090000000000003,8.229999999999997
-2.6799999999999997,-1.0700000000000003,-3.5,2.059999999999995,9.060000000000002,-6.759999999999998,-9.900000000000006,3.3999999999999986
-2.5500000000000043,2.460000000000001,0.04000000000000625,6.770000000000003,18.82,-5.399999999999999,-7.489999999999995,-4.759999999999998
7.32,9.019999999999996,8.229999999999997,11.469999999999999,17.89,4.790000000000006,6.8600000000000065,-0.1600000000000037
-2.210000000000001,-3.6199999999999974,-1.7100000000000009,-5.740000000000002,-12.68,-0.8999999999999986,3.5600000000000023,3.9199999999999946
8.810000000000002,9.199999999999996,7.420000000000002,7.660000000000004,5.6199999999999974,12.57,0.09000000000000341,-5.470000000000006
2.210000000000001,8.530000000000001,5.980000000000004,8.61,5.039999999999999,9.68,-1.4699999999999989,-4.339999999999996
-0.5700000000000003,-1.3200000000000003,0.9899999999999949,-2.5799999999999983,-1.8700000000000045,2.6799999999999997,8.620000000000005,2.1500000000000057
0.8800000000000026,-3.6299999999999955,-4.100000000000001,-3.960000000000001,-3.6700000000000017,-3.1000000000000014,-6.159999999999997,5.549999999999997
0.9299999999999997,-0.4100000000000037,-1.4400000000000048,2.4199999999999946,9.600000000000001,-5.279999999999994,-3.25,2.8399999999999963
-5.760000000000005,-0.7999999999999972,-2.0799999999999983,-0.6999999999999957,6.280000000000001,-1.1099999999999994,-6.049999999999997,0.29999999999999716
9.700000000000003,5.659999999999997,7.710000000000001,1.9500000000000028,-3.3800000000000026,14.780000000000001,14.620000000000005,-2.8599999999999994
2.730000000000004,3.6200000000000045,1.9400000000000048,3.0900000000000034,-5.470000000000006,4.199999999999996,-4.059999999999995,0.9399999999999977
1.3099999999999952,0.9600000000000009,0.25,3.960000000000001,11.740000000000002,-4.509999999999998,-2.3499999999999943,-1.0600000000000023
8.100000000000001,2.039999999999999,1.1200000000000045,-0.759999999999998,-8.410000000000004,7.350000000000001,-2.6699999999999946,-2.720000000000006
10.810000000000002,5.099999999999994,6.859999999999999,0.8699999999999974,-10.75,13.550000000000004,12.89,-3.200000000000003
6.43,4.1200000000000045,3.4399999999999977,4.410000000000004,0.490000000000002,2.780000000000001,0.7000000000000028,8.549999999999997
3.710000000000001,-1.9099999999999966,-0.240000000000002,-3.029999999999994,-7.240000000000002,0.3200000000000003,4.890000000000001,-6.920000000000002
2.4499999999999957,1.1500000000000057,1.4100000000000037,-1.3999999999999986,-9.600000000000001,6.6199999999999974,0.6099999999999994,3.4399999999999977
2.1099999999999994,11.57,9.990000000000002,11.32,12.129999999999995,10.779999999999994,4.43,-1.9399999999999977
3.1199999999999974,-3.8599999999999994,-2.6199999999999974,-5.289999999999999,-9.649999999999999,-1.8999999999999986,2.460000000000001,5.280000000000001
3.460000000000001,1.7899999999999991,5.159999999999997,-1.4500000000000028,-5.440000000000005,9.89,17.42,2.6799999999999997
2.3999999999999986,1.769999999999996,4.279999999999994,2.5700000000000003,8,0.6099999999999994,13.989999999999995,-3.980000000000004
3.510000000000005,0.09000000000000341,-1.6199999999999974,-1.9299999999999997,-1.25,5.409999999999997,-5.3699999999999974,-1.5799999999999983
2.9299999999999997,-1.4899999999999949,-1.8299999999999983,-3.509999999999998,-7.270000000000003,2.8100000000000023,-3.1099999999999994,6.649999999999999
3.480000000000004,-4.380000000000003,-1.8400000000000034,-7.959999999999994,-16.490000000000002,4.140000000000001,5.979999999999997,-2.1700000000000017
4.590000000000003,0.46999999999999886,2.8699999999999974,-0.45000000000000284,-2.200000000000003,2.6600000000000037,12.299999999999997,0.17999999999999972
-5.340000000000003,0.8999999999999986,0.779999999999994,4.420000000000002,11.270000000000003,-8.57,-0.240000000000002,-2.980000000000004
-0.2700000000000031,6.470000000000006,4.270000000000003,5.829999999999998,4.1299999999999955,6.189999999999998,-3.1799999999999997,2.6499999999999986
-0.46000000000000085,0.6599999999999966,2.0999999999999943,1.1499999999999986,0.7899999999999991,-1.4399999999999977,6.969999999999999,-2.4000000000000057
4.6200000000000045,-5.900000000000006,-1.5800000000000054,-8.68,-14.280000000000001,2.190000000000005,13.469999999999999,-3.8100000000000023
7.660000000000004,3.1300000000000026,4.259999999999998,4.43,4.68,1.1099999999999994,7.740000000000002,5.150000000000006
0.8399999999999963,4.6200000000000045,3.980000000000004,7.149999999999999,14.409999999999997,-0.3299999999999983,0.5599999999999952,-3.269999999999996
-1.7800000000000011,-1.8799999999999955,-0.8800000000000026,-0.1599999999999966,0.14999999999999858,-6.380000000000003,2.6000000000000014,-6.089999999999996
1.7399999999999949,7.950000000000003,6.8799999999999955,8.270000000000003,9.620000000000005,7.920000000000002,4.82,3.3100000000000023
4.390000000000001,5.43,7.359999999999999,2.0800000000000054,3.1700000000000017,13.600000000000001,13.560000000000002,-0.8900000000000006
6.3699999999999974,4.75,4.840000000000003,4.529999999999994,4.010000000000005,4.6200000000000045,4.18,-0.9200000000000017
1.7199999999999989,3.6300000000000026,2.9399999999999977,1.8200000000000003,2.6400000000000006,6.5,1.4200000000000017,-1.740000000000002
-0.529999999999994,-1.269999999999996,-3.009999999999998,-0.4399999999999977,1.6000000000000014,-4.030000000000001,-9.889999999999993,1.1199999999999974
4.710000000000001,4.07,5.3699999999999974,2.260000000000005,-3.6999999999999957,7.759999999999998,9.43,7.840000000000003
0.3999999999999986,7.32,6.660000000000004,8.699999999999996,14.689999999999998,3.6400000000000006,3.6999999999999957,-2.219999999999999
-0.3299999999999983,-3.1400000000000006,-2.6700000000000017,-4.509999999999998,-3.0799999999999983,-0.8699999999999974,-0.9399999999999977,2.1899999999999977
5.109999999999999,5.059999999999995,4.670000000000002,4.669999999999995,3.1000000000000014,5.450000000000003,2.5900000000000034,-0.740000000000002
4.080000000000005,-2.8800000000000026,-1.8100000000000023,-5.559999999999995,-13.229999999999997,2.3200000000000003,1.3100000000000023,6.890000000000001
-6.009999999999998,-6.960000000000001,-5.330000000000005,-7.349999999999994,-5.039999999999999,-5.5,0.8399999999999963,3.1700000000000017
6.459999999999994,9.32,9.090000000000003,9.959999999999994,13.810000000000002,7.780000000000001,7.75,-5.07
0.9400000000000048,2.5899999999999963,2.75,2.8399999999999963,2.230000000000004,2.8400000000000034,4.380000000000003,-2.280000000000001
1.2800000000000011,-3.25,-1.269999999999996,-5.899999999999999,-8,2.3400000000000034,5.010000000000005,13.019999999999996
1.1499999999999986,1.6700000000000017,3.6599999999999966,1.7600000000000051,2.559999999999995,2.469999999999999,9.730000000000004,-2.1199999999999974
0.990000000000002,3.280000000000001,4.839999999999996,1.7600000000000051,1.1599999999999966,6.280000000000001,9.440000000000005,-2.0700000000000003
1.1799999999999997,1.4500000000000028,1.7700000000000031,1.5700000000000003,7.25,2.6899999999999977,3.520000000000003,4.6199999999999974
2.710000000000001,11.86,8.189999999999998,14.25,20.779999999999994,7.170000000000002,-2.6600000000000037,-1.2700000000000031
2.210000000000001,-0.9499999999999957,0.8599999999999994,-4.609999999999999,-15.46,5.1200000000000045,6.630000000000003,-1.2199999999999989
-4.240000000000002,-3.769999999999996,-4.780000000000001,-4.030000000000001,-8.470000000000006,-1.980000000000004,-8.069999999999993,3.8699999999999974
-0.04999999999999716,2.280000000000001,0.8900000000000006,3.710000000000001,7.43,0.480000000000004,-1.8499999999999943,-4.880000000000003
-0.8299999999999983,-2.700000000000003,-3.769999999999996,-2.280000000000001,-5.609999999999999,-3.289999999999999,-6.469999999999999,8.809999999999995
4.469999999999999,4.980000000000004,6.390000000000001,1.8200000000000003,-1.3500000000000014,12.209999999999994,10.760000000000005,-2.1500000000000057
1.5,8.659999999999997,5.8699999999999974,12.21,20.949999999999996,2.5799999999999983,-2.230000000000004,-0.2600000000000051
0.9200000000000017,-1.2999999999999972,0.519999999999996,-1.279999999999994,0.19999999999999574,-0.7199999999999989,5.980000000000004,-6.32
0.39000000000000057,-3.059999999999995,-0.8299999999999983,-4.660000000000004,-5.579999999999991,-0.8800000000000026,4.8700000000000045,-1.5300000000000011
1.759999999999998,4.520000000000003,3.770000000000003,4.089999999999996,6.230000000000004,5.3699999999999974,1.8900000000000006,0.9899999999999949
0.10000000000000142,-6.57,-9.14,-5.579999999999998,-11.409999999999997,-8.75,-16.339999999999996,6.240000000000002
5.950000000000003,3.6600000000000037,4.770000000000003,4.100000000000001,5.719999999999999,2.739999999999995,9.139999999999993,-0.4899999999999949
-1.5800000000000054,-4.400000000000006,-4.269999999999996,-4.43,-8.310000000000002,-4.740000000000002,-2.269999999999996,2.5900000000000034
2.6599999999999966,4.68,4.270000000000003,5.25,2.020000000000003,2.710000000000001,2.029999999999994,5.799999999999997
1.0600000000000023,-7.469999999999999,-7.18,-9.43,-7.950000000000003,-1.9699999999999989,-4.659999999999997,-3.8100000000000023
3.259999999999998,3.229999999999997,3.25,2.5800000000000054,2.039999999999999,3.299999999999997,1.730000000000004,10.68
-2.1499999999999986,-3.960000000000001,-3.219999999999999,-3.9100000000000037,-0.6099999999999994,-4.039999999999999,0.6199999999999974,11.71
-7.420000000000002,-1.1699999999999946,-2.719999999999999,1.6000000000000014,1.6699999999999946,-6.599999999999994,-9.149999999999999,6.359999999999999
1.8100000000000023,-3.229999999999997,-3.759999999999998,-2.240000000000002,-6.649999999999999,-5.340000000000003,-5.460000000000001,5.1200000000000045
2.1400000000000006,-0.13000000000000256,-1.0399999999999991,2.3200000000000003,5.279999999999994,-5.410000000000004,-2.7099999999999937,3.3100000000000023
3.1099999999999994,-5.189999999999998,-6.509999999999998,-6.3899999999999935,-5.68,-3.3900000000000006,-10.409999999999997,1.8999999999999986
1.8400000000000034,-2.8300000000000054,-1.4100000000000037,-3.5900000000000034,-0.9799999999999969,-1.3800000000000026,4.229999999999997,0.980000000000004
1,-6,-7.339999999999996,-3.969999999999999,-11.07,-10.740000000000002,-10.279999999999994,11.940000000000005
-2.3699999999999974,-10.57,-10.780000000000001,-8.86,-3.280000000000001,-13.399999999999999,-9.43,-0.0799999999999983
-2.559999999999995,-6.489999999999995,-6.920000000000002,-7.359999999999999,-2.8299999999999983,-3.3399999999999963,-8.130000000000003,-7.270000000000003
4.149999999999999,-2.270000000000003,-2.1400000000000006,-3.700000000000003,5.43,1.1599999999999966,-1.8100000000000023,6.229999999999997
1.3099999999999952,-0.7100000000000009,-1.3099999999999952,-3.229999999999997,-1.9699999999999989,4.6199999999999974,-2.9199999999999946,-6.079999999999998
-3,-3.1799999999999997,-1.6099999999999994,-7.450000000000003,-6.839999999999996,5.130000000000003,3.069999999999993,-3.979999999999997
8.189999999999998,8.370000000000005,10.199999999999996,5.509999999999998,2.3500000000000014,13.369999999999997,14.36,-6.530000000000001
9.969999999999999,7.340000000000003,7.299999999999997,8.200000000000003,13.36,5.609999999999999,7.6199999999999974,-11.5
-4.170000000000002,-7.309999999999995,-6.769999999999996,-3.6199999999999974,-5.080000000000005,-13.869999999999997,-5.940000000000005,7.990000000000002
0.7399999999999949,-3.8900000000000006,-1.4399999999999977,-5.75,-4.140000000000001,-0.28999999999999915,5.469999999999999,1.8399999999999963
-3.049999999999997,-1.740000000000002,-1.5899999999999963,1.1700000000000017,6.969999999999999,-6.469999999999999,-0.6200000000000045,6.299999999999997
1.009999999999998,-3.200000000000003,-5.6199999999999974,-1.8900000000000006,9.530000000000001,-5.080000000000005,-11.64,6.490000000000002
2.1299999999999955,-0.8699999999999974,1.9299999999999997,-4.890000000000001,-9.029999999999994,7.310000000000002,9.839999999999996,-3.6599999999999966
3.979999999999997,-0.05999999999999517,0.14000000000000057,3.200000000000003,4.689999999999998,-6.019999999999996,0.519999999999996,-6.140000000000001
4.199999999999996,0.3500000000000014,2.3100000000000023,-2.8000000000000043,-8.490000000000002,5.799999999999997,7.609999999999999,1.7100000000000009
-1.9099999999999966,-3.950000000000003,-6.439999999999998,-1.0200000000000031,6.630000000000003,-8.660000000000004,-11.950000000000003,6.3699999999999974
2.6099999999999994,1.9200000000000017,1.6099999999999994,4.6200000000000045,11.64,-3.4499999999999957,0.5499999999999972,-8.810000000000002
2.460000000000001,1.2100000000000009,0.25,2.6300000000000026,3,-1.7899999999999991,-1.6400000000000006,-10.71
5.359999999999999,5.140000000000001,7.25,8.630000000000003,15.689999999999998,-4.409999999999997,12.39,6.460000000000001
3.020000000000003,0.5300000000000011,1.4200000000000017,-1.6899999999999977,-5.949999999999996,6.82,5.480000000000004,6.599999999999994
-1.009999999999998,-5.030000000000001,-3.6400000000000006,-2.019999999999996,1.5,-10.479999999999997,0.4299999999999997,-6.309999999999995
1.7999999999999972,3.8200000000000003,2.6699999999999946,5.019999999999996,6.710000000000001,0.4000000000000057,-1.8399999999999963,-1.6799999999999997
-0.46999999999999886,-4.210000000000001,-2.979999999999997,-3.1400000000000006,-5.390000000000001,-7.480000000000004,0.6000000000000014,4.530000000000001
-1.1900000000000048,-1.0799999999999983,-1.2800000000000011,-3.730000000000004,-5.590000000000003,3.1400000000000006,-1.8100000000000023,16.21
2.0799999999999983,1.7700000000000031,1.6299999999999955,-0.29999999999999716,-0.46999999999999886,5.799999999999997,1.0600000000000023,5.899999999999999
-1.6700000000000017,-4.82,-5.840000000000003,-5.759999999999998,-3.3400000000000034,-2.260000000000005,-7.549999999999997,-3.5600000000000023
7.780000000000001,8.310000000000002,10.350000000000001,8.060000000000002,11.240000000000002,8.5,15.830000000000005,8.579999999999998
-2.019999999999996,-10.11,-7.779999999999994,-8.629999999999995,-11.189999999999998,-11.96,-0.45000000000000284,5.160000000000004
6.730000000000004,1.9599999999999937,4.290000000000006,0.4200000000000017,-7.539999999999999,5,11.520000000000003,-9.61
-3.719999999999999,-6.740000000000002,-7.980000000000004,-7.449999999999996,-4.240000000000002,-4.760000000000005,-10.549999999999997,-1.5600000000000023
-2.6599999999999966,-6,-6.409999999999997,-4.829999999999998,-5.219999999999999,-8.68,-7.840000000000003,-5.589999999999996
-0.6199999999999974,-6.690000000000005,-6.149999999999999,-7.839999999999996,-11.61,-3.9200000000000017,-3.509999999999998,-13.43
4.770000000000003,3.460000000000001,4.580000000000005,3.6400000000000006,-0.6999999999999957,3.6099999999999994,7.409999999999997,2.6400000000000006
0.11999999999999744,-4.769999999999996,-5.779999999999994,-3.940000000000005,-5.289999999999999,-7.079999999999998,-8.600000000000001,-4.099999999999994
1.6599999999999966,0.9199999999999946,-0.25,4.839999999999996,6.839999999999996,-7.670000000000002,-3.309999999999995,7.149999999999999
-1.1200000000000045,-2.0600000000000023,-3.219999999999999,4.880000000000003,16.14,-15,-7.540000000000006,0.3100000000000023
-0.7100000000000009,4.6200000000000045,3.5999999999999943,3.240000000000002,8.480000000000004,7.1200000000000045,1.1999999999999957,1.6199999999999974
1.7100000000000009,1.4200000000000017,2.5800000000000054,0.6799999999999997,-7.939999999999998,2.4299999999999997,6.030000000000001,4.009999999999998
-0.5399999999999991,-3.030000000000001,-3.969999999999999,-3.6899999999999977,-12.96,-1.8400000000000034,-5.640000000000001,11.839999999999996
-1.25,0.22999999999999687,-1.4499999999999957,-0.8700000000000045,-1.759999999999998,2.3800000000000026,-6.309999999999995,-3.5700000000000003
2.720000000000006,0.269999999999996,1.7899999999999991,-1.1000000000000014,-1.6300000000000026,3.5899999999999963,6.030000000000001,-3.719999999999999
-3.3599999999999994,-3.4599999999999937,-4.559999999999995,-4.25,-4.979999999999997,-1.9399999999999977,-7.260000000000005,-6.18
-0.6700000000000017,-2.700000000000003,-3.309999999999995,2.9299999999999997,5.729999999999997,-13.770000000000003,-6.490000000000002,-7.449999999999996
1.7199999999999989,1.4699999999999989,4.170000000000002,-0.28000000000000114,-2.25,4.390000000000001,11.020000000000003,-7.159999999999997
4.8700000000000045,7.099999999999994,8.270000000000003,4,3.1099999999999994,13.829999999999998,10.370000000000005,2.4299999999999997
-1.6499999999999986,-0.8699999999999974,-2.559999999999995,1.2000000000000028,3.25,-4.460000000000001,-8.650000000000006,-1.9600000000000009
-2.039999999999999,1.3699999999999974,-1.1999999999999957,0.740000000000002,-2.219999999999999,3.3900000000000006,-7.649999999999999,13.549999999999997
-0.05000000000000426,-1.490000000000002,-2.530000000000001,0.9200000000000017,-1.3999999999999986,-6.170000000000002,-4.039999999999999,12.61
1.4399999999999977,5.07,6.189999999999998,8.29,9.290000000000006,-1.769999999999996,9.32,-4.3699999999999974
2.0899999999999963,2.979999999999997,2.809999999999995,5.390000000000001,10.939999999999998,-2.259999999999998,0.6400000000000006,-5.460000000000001
1.5700000000000003,-1.2800000000000011,-0.4799999999999969,-0.5899999999999963,-4.509999999999998,-3.6000000000000014,1.2800000000000011,1.8500000000000014
3.3500000000000014,12.170000000000002,11.239999999999995,14.740000000000002,16.299999999999997,4.8700000000000045,9.050000000000004,-11.669999999999995
4.039999999999999,4.299999999999997,3.470000000000006,4,4.980000000000004,6,0.7100000000000009,2.1400000000000006
1.6000000000000014,7.920000000000002,5.890000000000001,8.659999999999997,11.339999999999996,5.850000000000001,0.7999999999999972,14.019999999999996
0.14000000000000057,0.23000000000000398,0.480000000000004,1.509999999999998,2.8800000000000026,-2.309999999999995,1.8200000000000003,1.1400000000000006
3.8999999999999986,3.3400000000000034,4.630000000000003,3.1999999999999957,4.159999999999997,3.4099999999999966,6.910000000000004,5.659999999999997
1.9399999999999977,2.3599999999999994,4.529999999999994,4.460000000000001,3.9200000000000017,-1.7999999999999972,10.700000000000003,-8.82
-0.9399999999999977,-7.350000000000001,-6.229999999999997,-8.71,-14.259999999999998,-3.3200000000000003,-3.4200000000000017,6.329999999999998
0.23999999999999488,-6.670000000000002,-7.1199999999999974,-4.169999999999995,-3.269999999999996,-9.75,-7.959999999999994,-3.4399999999999977
0.12000000000000455,0.9299999999999997,0.7199999999999989,0.9500000000000028,-0.0799999999999983,1.5900000000000034,2.6499999999999986,-2.3699999999999974
1.2000000000000028,8.120000000000005,5.82,9.200000000000003,10.25,4.560000000000002,0.17999999999999972,-2.479999999999997
-0.3999999999999986,3.4200000000000017,3.8100000000000023,4.309999999999995,6.199999999999996,0.2700000000000031,3.289999999999999,3.769999999999996
0.509999999999998,4.910000000000004,5.109999999999999,7.960000000000001,11.049999999999997,-3.8999999999999986,4.440000000000005,-6.3699999999999974
2.789999999999999,4.18,4.310000000000002,5.719999999999999,8.830000000000005,1.9699999999999989,5.410000000000004,-2.5
-5.710000000000001,-4.140000000000001,-4.1299999999999955,-3.020000000000003,-2.1799999999999997,-7.510000000000005,-3.8599999999999994,6.700000000000003
3.8900000000000006,1.8399999999999963,1.0399999999999991,3.759999999999998,0.03999999999999915,-1.75,-1.8300000000000054,3.0799999999999983
0.5300000000000011,0.9199999999999946,0.36999999999999744,-0.1700000000000017,2.009999999999998,3.0600000000000023,-1.240000000000002,-4.1200000000000045
1.6700000000000017,0.29999999999999716,-2.1499999999999986,-0.8599999999999994,-2.990000000000002,2.6099999999999994,-8.060000000000002,-13.240000000000002
1.5399999999999991,-0.490000000000002,0.9299999999999997,-3.710000000000001,-11.830000000000005,7.779999999999994,5.609999999999999,0.7100000000000009
1.0500000000000043,2.3100000000000023,1.3200000000000003,3.960000000000001,5.559999999999995,0.5399999999999991,-1.9200000000000017,-1.3799999999999955
-0.9600000000000009,0.7700000000000031,-0.5499999999999972,4.289999999999999,6.890000000000001,-5.439999999999998,-3.8700000000000045,10.29
-2.219999999999999,0.5,0.9500000000000028,2.8200000000000003,5.219999999999999,-3.5900000000000034,2.8100000000000023,2.789999999999999
2.049999999999997,2.530000000000001,3.0700000000000003,2.770000000000003,-1.9399999999999977,2.6599999999999966,5.079999999999998,1.5600000000000023
-0.03999999999999915,1.3399999999999963,-0.259999999999998,3.3900000000000006,5.789999999999999,-3.6199999999999974,-4.829999999999998,-2.5600000000000023
-1.3699999999999974,0.740000000000002,2.4299999999999997,2.259999999999998,5.689999999999998,-1.1599999999999966,5.560000000000002,-2.75
4.280000000000001,0.4299999999999997,0.3499999999999943,-0.7800000000000011,0,2.3800000000000026,-0.490000000000002,-5.880000000000003
-0.19999999999999574,1.6799999999999997,0.28999999999999915,3.200000000000003,6.209999999999994,1.0600000000000023,-3.5,5.350000000000001
1.8600000000000065,-1.4000000000000057,-2.480000000000004,-1.9299999999999997,-1.970000000000006,-0.5399999999999991,-5.57,-1.6000000000000014
5.549999999999997,6.359999999999999,6.25,4.289999999999999,6.460000000000001,11.330000000000005,6.480000000000004,-1
3.1499999999999986,0.6199999999999974,-1.1700000000000017,0.4199999999999946,-3.700000000000003,0.19999999999999574,-8.010000000000005,1.1799999999999997
-3.729999999999997,-4.979999999999997,-5.050000000000004,-3.210000000000001,-7.939999999999998,-7.489999999999995,-5.560000000000002,0.12000000000000455
1.4899999999999949,3.5799999999999983,3.1200000000000045,1.720000000000006,3.3000000000000043,7.880000000000003,1.8599999999999994,-3.3899999999999935
5.829999999999998,7.6299999999999955,5.960000000000001,7.219999999999999,7.799999999999997,8.339999999999996,0.6099999999999994,-0.6599999999999966
4.290000000000006,4.399999999999999,5.540000000000006,2.539999999999999,4.32,9.130000000000003,9.050000000000004,14.64
1.9899999999999949,-2.1000000000000014,0.060000000000002274,-3.8299999999999983,-7.090000000000003,-0.13000000000000256,6.6199999999999974,-1.4299999999999997
-1.2800000000000011,-0.9500000000000028,0.6000000000000014,-0.8599999999999994,3.8900000000000006,-0.17999999999999972,3.8200000000000003,8.370000000000005
0.00999999999999801,0.8100000000000023,1.1400000000000006,1.5800000000000054,5.910000000000004,0.0800000000000054,3.3700000000000045,5.700000000000003
-2.739999999999995,-1.529999999999994,-1.7000000000000028,0.6799999999999997,1.25,-6.259999999999998,-2.289999999999999,7.329999999999998
0.529999999999994,1.6099999999999994,-0.060000000000002274,2.1599999999999966,3.9499999999999957,-0.480000000000004,-4.790000000000006,-7.670000000000002
1.1599999999999966,-4.700000000000003,-1.6499999999999986,-5.93,-9.760000000000005,-3.25,6.640000000000001,9.590000000000003
4.729999999999997,0.6899999999999977,2.1300000000000026,-1.3200000000000003,-0.6400000000000006,5.390000000000001,6.730000000000004,0.07000000000000028
1.0800000000000054,6.579999999999998,5.520000000000003,7.170000000000002,12.050000000000004,6.440000000000005,1.7000000000000028,4.710000000000001
3.1699999999999946,-3.5900000000000034,-0.8999999999999986,-6.020000000000003,-8.800000000000004,0.4899999999999949,7.630000000000003,1.0399999999999991
2.0600000000000023,1.9799999999999969,1.8299999999999983,0.8599999999999994,1.6099999999999994,3.5600000000000023,1.2100000000000009,2.049999999999997
2.6500000000000057,7.530000000000001,5.25,9.170000000000002,11.909999999999997,3.6000000000000014,-2.6799999999999997,0.6499999999999986
-0.8300000000000054,-2.039999999999999,-2.960000000000001,-2.230000000000004,-1.8400000000000034,-1.0999999999999943,-5.210000000000001,5.059999999999995
-3.520000000000003,-0.28999999999999915,0.0799999999999983,3.1099999999999994,5.140000000000001,-6.229999999999997,1.0900000000000034,-0.5899999999999963
4.130000000000003,7.459999999999994,9.090000000000003,8.720000000000006,11.160000000000004,5.25,12.880000000000003,-3.299999999999997
-0.020000000000003126,-4.310000000000002,-2.529999999999994,-3.430000000000007,-5.989999999999995,-6.32,2.969999999999999,1.2199999999999989
4.32,-0.75,-0.6400000000000006,-1.9799999999999969,-8.11,2.1100000000000065,-0.2700000000000031,-0.7899999999999991
-2.210000000000001,-4.149999999999999,-5.339999999999996,-3.6899999999999977,-1.259999999999998,-5.280000000000001,-9.54,2.970000000000006
