hdca,hdcf,sca,scf
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
1.0999999999999996,1.6499999999999995,4.710000000000001,3.830000000000002
-0.5199999999999996,0.129999999999999,-2.3699999999999974,-1.6700000000000017
-1.3599999999999994,0.8900000000000006,-1.6999999999999993,7.080000000000002
-2.039999999999999,-1.7700000000000014,-2.6700000000000017,-3.7900000000000027
-1.6099999999999994,-0.2400000000000002,-4.439999999999998,1.0700000000000003
-0.9100000000000001,0.9299999999999997,-1.8299999999999983,2.5199999999999996
-0.9400000000000013,-3.88,-1.6400000000000006,-3.729999999999997
0.46999999999999886,0.08999999999999986,0.060000000000002274,-0.4299999999999997
0.6199999999999992,0.4499999999999993,3.3000000000000007,4.600000000000001
-1.1799999999999997,-0.46000000000000085,0.9800000000000004,-2.7200000000000024
-1.8800000000000008,-1.3699999999999992,-4.609999999999999,1.5700000000000003
-0.9000000000000004,2.2299999999999986,-3.009999999999998,3.5599999999999987
-0.5,1.2599999999999998,0.13000000000000256,2.16
-0.8000000000000007,1.17,-2.9399999999999977,3.0799999999999983
-1.8100000000000005,-1.1199999999999992,-5.59,0.9299999999999997
-1.9200000000000017,0.28999999999999915,-3.1499999999999986,-1.3099999999999987
-3.289999999999999,-1.6900000000000013,-3.41,-0.8999999999999986
-1.58,-1.3200000000000003,-3.7600000000000016,-0.9300000000000033
0.23999999999999844,0.33999999999999986,0.120000000000001,2.2300000000000004
-1.040000000000001,0.7100000000000009,-1.1600000000000001,2.1799999999999997
-0.5300000000000002,-0.9199999999999999,-0.7399999999999984,2.9599999999999973
1.6500000000000004,2.7700000000000005,0.3000000000000007,1.3399999999999999
-0.5299999999999994,-0.6300000000000008,-0.879999999999999,-2.84
-0.8000000000000007,-0.52000000000000135,-0.7199999999999989,-1.4600000000000009
-0.4499999999999993,1.1899999999999995,-0.10999999999999943,3.4499999999999993
-1.2800000000000002,-1.3200000000000003,-1.6600000000000001,0.4599999999999973
1.5500000000000007,0.9100000000000001,3.6499999999999986,-0.41999999999999815
-0.14000000000000057,-1.290000000000001,0.2699999999999996,0
-0.7800000000000002,-1.3200000000000003,-0.46000000000000085,0.8399999999999999
-1.6499999999999995,-0.9100000000000001,-5.059999999999999,-1.2900000000000027
0.07000000000000028,1.620000000000001,2.3699999999999974,7.890000000000001
-1.7100000000000009,-2.91,-3.009999999999998,-3.84
2.290000000000001,1.7699999999999996,2.979999999999997,2.580000000000002
-0.2699999999999996,0.06999999999999851,1.389999999999997,2.09
-0.1899999999999995,0.8399999999999999,-0.9699999999999989,4.389999999999997
-1.5899999999999999,1.8499999999999996,-1.5700000000000003,5.349999999999998
1.7300000000000004,0.17999999999999972,2.5100000000000016,2.3800000000000026
-0.009999999999999787,0.40999999999999837,0.5600000000000023,-0.5599999999999987
-0.5199999999999996,1.7699999999999996,0.18999999999999773,5.140000000000001
-1.5500000000000007,-2.4399999999999995,-3.389999999999997,-3.8000000000000007
1.0899999999999999,0.7599999999999998,2.2600000000000016,1
-2.08,0.07000000000000028,-3.1900000000000013,2.549999999999997
-0.29999999999999893,2.75,-0.060000000000002274,4.350000000000001
2,-0.1399999999999988,3.210000000000001,-0.9299999999999997
-1.8100000000000005,-1.0700000000000003,-3.219999999999999,1.0799999999999983
-1.799999999999999,-4.25,-2.150000000000002,-4.350000000000001
0.6899999999999995,-0.3100000000000005,0.6900000000000013,0.23000000000000043
-1.0300000000000011,-0.47999999999999865,0.8499999999999979,0.490000000000002
1.629999999999999,-2.5700000000000003,0.4099999999999966,-3.9899999999999984
1.6399999999999988,1.7300000000000004,1.4000000000000021,0.23000000000000043
0.9299999999999997,2.4499999999999993,-0.3099999999999987,4.300000000000001
-1.58,0.02999999999999936,-2.1000000000000014,0.1700000000000017
2.030000000000001,0.6699999999999999,4.260000000000002,0.010000000000001563
1.8200000000000003,-2.24,2.799999999999997,-3.039999999999999
0.6600000000000001,1.5599999999999987,-0.7299999999999969,-1.0700000000000003
1.6500000000000004,2.5200000000000014,1.4200000000000017,3.8200000000000003
-0.4399999999999995,2.1899999999999995,-2.039999999999999,0.9699999999999989
1.799999999999999,-2.9299999999999997,4.159999999999997,-2.4399999999999977
2.09,-0.8999999999999986,3.280000000000001,-1.1799999999999997
1.4100000000000001,1.75,-1.389999999999997,-0.240000000000002
0.03999999999999915,1.8099999999999987,0.6600000000000001,0.6300000000000026
-1.0999999999999996,0.9700000000000006,-2.9899999999999984,3.3900000000000006
1.129999999999999,-0.39000000000000057,2.5500000000000007,-0.5500000000000007
-0.0600000000000005,-1.2399999999999984,-1.8500000000000014,1.9499999999999993
1.7199999999999989,0.16999999999999993,2.9200000000000017,-0.16000000000000014
-0.33999999999999986,-0.3899999999999988,0.3200000000000003,0
0.7100000000000009,0.3100000000000005,1.1499999999999986,-2.4400000000000013
-0.25,-1.3800000000000008,1.9800000000000004,-3.66
1.42,2.92,1.129999999999999,4.07
2.26,3.539999999999999,4.420000000000002,4.759999999999998
-0.07000000000000028,0.6699999999999999,1.1000000000000014,-0.07000000000000028
2.280000000000001,1.3500000000000014,1.379999999999999,2.4299999999999997
2.9299999999999997,3.6099999999999994,5.879999999999999,4.73
2.4299999999999997,1.08,4.100000000000001,-0.17999999999999972
-0.6400000000000006,-1.3900000000000006,-1.0599999999999987,-3.1899999999999977
-1.67,-1.3000000000000007,-3.5500000000000007,-2.1700000000000017
-1.370000000000001,1.25,-0.9299999999999997,-0.9400000000000013
-0.5599999999999987,-2.889999999999999,-0.4299999999999997,-3.0700000000000003
-1.370000000000001,1.6500000000000004,-4.34,4.559999999999999
0.7300000000000004,-0.15000000000000036,0.7300000000000004,4.120000000000001
0.9499999999999993,-0.47000000000000064,3.09,-0.07000000000000028
1.6999999999999993,0.09999999999999964,1.8100000000000023,-1.7699999999999996
0,-1.4800000000000004,0.8800000000000026,-2.8699999999999974
0.1399999999999988,0.3800000000000008,0.3200000000000003,0.379999999999999
-0.75,-2.119999999999999,-1.9299999999999997,0.379999999999999
-0.7599999999999998,-0.9800000000000004,-0.9700000000000024,1.6700000000000017
0.009999999999999787,-0.33000000000000007,-2.2300000000000004,-0.8300000000000018
0.5999999999999996,-0.08000000000000007,0.8399999999999999,-0.9100000000000001
0.3100000000000005,-0.3000000000000007,1.0500000000000007,1.6900000000000013
-0.5399999999999991,-0.8000000000000007,-1.1799999999999997,-0.7199999999999989
-0.8300000000000001,1.08,0.2699999999999996,3.169999999999998
-1.5299999999999994,-0.5700000000000003,-2.1999999999999993,2.599999999999998
0.27999999999999936,-0.6099999999999994,0.7800000000000011,-0.6900000000000013
1.6899999999999995,3.59,0.5399999999999991,4.629999999999999
4.07,1.6799999999999997,5.940000000000001,2.7300000000000004
-0.7199999999999989,-1.83,0.9299999999999997,-2.16
-0.5800000000000001,1.0199999999999996,-0.46999999999999886,-0.759999999999998
-0.16999999999999993,1.040000000000001,0.41000000000000014,3.66
-2.4399999999999995,-0.7000000000000011,-5.149999999999999,2.729999999999997
-1.9100000000000001,-3.84,-2.7399999999999984,-4.669999999999998
1.0999999999999996,3.0500000000000007,0.6900000000000013,6.449999999999999
1.8699999999999992,1.4299999999999997,5.140000000000001,1.1300000000000026
-0.08000000000000007,-2.17,1.7800000000000011,-3.979999999999997
-0.05000000000000071,0.7900000000000009,0.28999999999999915,1.4400000000000013
-2.09,-2.130000000000001,-4.209999999999997,-1.6999999999999993
0.6799999999999997,-0.8099999999999987,2.0199999999999996,-2.280000000000001
0.5299999999999994,1.8900000000000006,2.4499999999999993,3.7699999999999996
2.130000000000001,1.879999999999999,2.5799999999999983,1.3599999999999994
-1.6999999999999993,-4.369999999999999,-4.629999999999999,-6.289999999999999
0.3899999999999997,-0.7699999999999996,1.8199999999999967,1.9200000000000017
-2.49,-1.299999999999999,-3.1099999999999994,-2.099999999999998
0.4299999999999997,-0.2400000000000002,0.46999999999999886,-0.05000000000000071
0.34999999999999964,1.700000000000001,-0.40000000000000213,2.4400000000000013
1.3100000000000005,-1.6199999999999992,2.6799999999999997,-4.48
2.34,1.9699999999999989,1.8499999999999979,0.6400000000000006
2.7299999999999995,0.5199999999999996,2.729999999999997,3.34
-0.9600000000000009,1.8100000000000005,-3.490000000000002,3.5700000000000003
2.7200000000000006,0.5199999999999996,2.25,-1.4899999999999984
-0.9199999999999999,-0.27999999999999936,-0.4299999999999997,-1.5599999999999987
-1.6799999999999997,0.5700000000000003,-1.5399999999999991,0.07000000000000028
-2.09,-1.3200000000000003,-5.760000000000002,-3.34
-1.3899999999999988,0.08999999999999986,-0.9100000000000001,0.5399999999999991
0.009999999999999787,0.7799999999999994,0.07000000000000028,3.4400000000000013
-2.6599999999999984,0.8000000000000007,-4.279999999999998,3.539999999999999
1.9699999999999989,2.8900000000000006,3.229999999999997,7.890000000000001
-0.8199999999999985,0.7900000000000009,0.33999999999999986,2.66
1.9700000000000006,1,2.7300000000000004,2.1799999999999997
0.08000000000000007,-0.8900000000000006,0.5599999999999987,1.5199999999999996
-2.4499999999999993,-0.6500000000000004,-5.200000000000003,-0.8000000000000007
0.5699999999999985,-1.1000000000000014,2.099999999999998,-1.3099999999999987
1.4799999999999986,1.67,1.629999999999999,2.710000000000001
1.0099999999999998,2.6500000000000004,1.1400000000000006,2.1499999999999986
0.5,1.620000000000001,0.15000000000000213,2.6400000000000006
1.1300000000000008,-1.5899999999999999,2.7699999999999996,0.620000000000001
0.620000000000001,-0.5199999999999996,1.0500000000000007,1.629999999999999
-2,-0.10999999999999943,-3.080000000000002,0.7199999999999989
1.3699999999999992,-0.5399999999999991,4.780000000000001,-2.8200000000000003
0.030000000000001137,-0.7399999999999984,-2.34,-2.799999999999997
0.02000000000000135,1.25,1.0399999999999991,2.879999999999999
1.8900000000000006,0.1999999999999993,2.370000000000001,0.9499999999999993
-0.8799999999999999,1.0099999999999998,-2.0199999999999996,0.07000000000000028
0.8300000000000001,2.0500000000000007,1.9200000000000017,3.259999999999998
0.6300000000000008,-0.5099999999999998,1.1800000000000033,-0.759999999999998
-1.370000000000001,-1.6199999999999992,-0.14000000000000057,-0.7699999999999996
-0.8399999999999999,-2.639999999999999,-2.789999999999999,-3.479999999999997
0,-0.009999999999999787,0.129999999999999,0.21000000000000085
-0.5400000000000009,-0.14000000000000057,-0.620000000000001,0.4599999999999973
0.7100000000000009,2.969999999999999,0.0799999999999983,5.079999999999998
1.7599999999999998,1.83,2.3000000000000007,2.3099999999999987
2.1400000000000006,3.26,2.8099999999999987,4.649999999999999
-0.370000000000001,0.3600000000000012,-0.9800000000000004,3.9300000000000033
-1.2699999999999996,-0.9800000000000004,-4.09,-2.0299999999999976
1.1799999999999997,-1.1400000000000006,1.8599999999999994,-1.120000000000001
1.8599999999999994,2.3599999999999994,1.4600000000000009,4.82
0,1.3200000000000003,-1.1000000000000014,1.2200000000000024
0.15000000000000036,-0.7900000000000009,0.16000000000000014,2.1000000000000014
-0.5,0.7000000000000011,-0.5900000000000034,2.759999999999998
0.41999999999999993,-0.3600000000000012,1.610000000000003,-0.6199999999999974
-0.05000000000000071,0.870000000000001,2.25,1
0.5600000000000005,-1.8499999999999996,1.8199999999999967,-1.7699999999999996
1.209999999999999,0.030000000000001137,2.16,-0.259999999999998
-0.9900000000000002,-1.75,-1.1600000000000001,0.3000000000000007
-3.0200000000000014,1.2100000000000009,-3.1099999999999994,2.240000000000002
-0.9599999999999991,0.6399999999999988,-2.3299999999999983,-1.5899999999999999
-2.290000000000001,-0.3899999999999988,-3,1
-0.07000000000000028,0.7599999999999998,1.5899999999999999,2.960000000000001
-1.459999999999999,-2.0299999999999994,-5.649999999999999,-6.890000000000001
0.23000000000000043,-0.47000000000000064,1.6600000000000001,-1.5300000000000011
1.6899999999999995,-3.08,3.539999999999999,-2.129999999999999
-0.6500000000000004,0.6199999999999992,-1.0899999999999999,1.4899999999999984
0.6799999999999997,0.20999999999999908,-0.740000000000002,-1.2300000000000004
0.5,-0.35999999999999943,0.16999999999999815,1.1900000000000013
1.25,-1.8000000000000007,0.6099999999999994,-3.3000000000000007
-0.9399999999999995,-0.6699999999999999,-2.1499999999999986,-1.1099999999999994
-0.5099999999999998,-1.6300000000000008,2.0199999999999996,-3.0700000000000003
-0.8200000000000003,0.3500000000000014,-0.16000000000000014,2.1999999999999993
-0.41999999999999993,1.709999999999999,-1.7200000000000024,1.9399999999999977
-1.9299999999999997,-3.33,-2.2399999999999984,-4.280000000000001
1.040000000000001,0.8999999999999986,-1.4600000000000009,0.9299999999999997
-0.129999999999999,-1.4700000000000006,-2.629999999999999,-2.5199999999999996
